transaction_id,customer_id,branch_id,raw_transaction_type,raw_channel,raw_transaction_date,raw_transaction_time,amount_local,local_currency,amount_usd,raw_description,reference_code,balance_after_local
224,589,110,credit,USSD,11-Feb-2025,16:59:01,844868.37,ZAR,46467.76,Merchant payment,REF000000224,5968231.04
225,342,101,Debit,ATM,2024-08-07,21:39:39,1572467.06,NGN,974.93,Bill payment,REF000000225,1233989.06
226,1219,108,debit,*966#,05/08/2023,08:35:46,9266.97,KES,71.36,ATM withdrawal,REF000000226,2574859.32
227,1159,111,DEBIT,Mobile App,2025-07-22,08:57:34,493743.92,ZAR,27155.92,Fund transfer,REF000000227,5392322.27
228,2000,114,credit,USSD,07/26/2025,12:03:11,200367.71,AED,54500.02,Cash deposit,REF000000228,6877741.74
229,927,110,Debit,USSD,15/05/2025,09:03:20,1843839.05,ZAR,101411.15,ATM withdrawal,REF000000229,2226481.97
230,55,101,Credit,mobile app,23/12/2025,23:35:00,1683807.31,NGN,1043.96,Cash deposit,REF000000230,1730606.93
231,1404,111,Debit,ATM,11/15/2024,14:06:08,836827.33,ZAR,46025.5,ATM withdrawal,REF000000231,9929546.6
232,173,104,Debit,POS,14-Nov-2024,15:34:40,197312.26,NGN,122.33,POS purchase,REF000000232,2837769.52
233,365,101,DEBIT,mobile app,02/09/2023,21:21:24,1964378.76,NGN,1217.91,Standing order,REF000000233,6023285.93
234,1578,102, Credit ,mobile app,05/31/2024,06:53:07,993812.73,NGN,616.16,Bill payment,REF000000234,7224395.54
235,86,112,DEBIT,,21/12/2024,13:27:08,64536.16,GBP,81960.92,Salary payment,REF000000235,9215953.97
236,966,113,CREDIT,Branch,02-Dec-2025,22:58:25,506506.69,EUR,547027.23,POS purchase,REF000000236,3321198.48
237,983,101,Debit,Internet Banking,25/08/2024,12:08:07,1199997.5,NGN,744.0,Fund transfer,REF000000237,8425150.84
238,752,110,DEBIT,POS Terminal,14-Sep-2023,10:42:54,601746.75,ZAR,33096.07,Cash deposit,REF000000238,7882695.38
239,880,107,Debit,atm,07/19/2025,19:11:36,1214399.33,GHS,80150.36,Airtime top-up,REF000000239,9826779.53
240,923,106,debit,Branch,25-Aug-2025,01:27:42,47430.1,GHS,3130.39,ATM withdrawal,REF000000240,1043030.49
241,1129,110, Debit ,USSD,02/12/2023,22:59:59,467150.31,ZAR,25693.27,Cash deposit,REF000000241,5256617.69
242,521,112, Debit ,atm,10/04/2023,17:42:48,1211843.03,GBP,1539040.65,Airtime top-up,REF000000242,3582157.0
243,1922,108, Debit ,Mobile App,01/06/2024,20:32:47,842825.03,KES,6489.75,POS purchase,REF000000243,604895.31
244,791,109,DEBIT,POS,02-Apr-2025,15:17:41,1109505.75,KES,8543.19,Merchant payment,REF000000244,6518580.25
245,171,103,debit,ATM,09/17/2024,13:09:30,464013.02,NGN,287.69,Loan repayment,REF000000245,315514.7
246,1593,109, Debit ,USSD,06/08/2023,13:26:55,571094.48,KES,4397.43,Salary payment,REF000000246,5855127.76
247,952,111,credit,ATM,04-Jun-2023,19:50:02,1133349.75,ZAR,62334.24,Salary payment,REF000000247,5973320.62
248,944,104,debit,pos,14-Mar-2025,21:37:55,646488.73,NGN,400.82,Bill payment,REF000000248,388400.54
249,209,102,Debit,*966#,29-Aug-2025,12:08:41,1470518.62,NGN,911.72,ATM withdrawal,REF000000249,8622093.37
250,1422,111, Credit ,POS Terminal,2023-11-17,20:20:11,1642778.18,ZAR,90352.8,Cash deposit,REF000000250,5706539.65
251,1946,101, Credit ,A.T.M,07/26/2025,01:31:49,1916593.31,NGN,1188.29,Loan repayment,REF000000251,9918554.78
252,818,113, Debit ,Branch,2025-03-29,01:47:28,118706.32,EUR,128202.83,POS purchase,REF000000252,8645441.11
253,1776,112, Credit ,POS Terminal,2025-10-10,06:42:58,506028.56,GBP,642656.27,Salary payment,REF000000253,9504779.19
254,891,111,DEBIT,POS,07/06/2024,04:29:26,1816357.49,ZAR,99899.66,ATM withdrawal,REF000000254,8320655.43
255,1413,109,debit,ATM,19/09/2024,10:08:58,862396.05,KES,6640.45,Fund transfer,REF000000255,9731577.52
256,626,110, Debit ,ATM,19/10/2025,21:54:16,159524.07,ZAR,8773.82,Airtime top-up,REF000000256,5083948.17
257,1530,106,Debit,POS Terminal,12/22/2024,22:53:57,1907866.35,GHS,125919.18,Fund transfer,REF000000257,5995456.8
258,1962,103,DEBIT,*966#,07-Oct-2025,18:59:47,374996.09,NGN,232.5,POS purchase,REF000000258,6731383.94
259,1923,115, Credit ,Branch,10/23/2024,16:47:50,1681130.69,USD,1681130.69,Bill payment,REF000000259,498288.87
260,1881,109,Credit,USSD,22/07/2023,08:46:14,41430.85,KES,319.02,Airtime top-up,REF000000260,6031351.32
261,1080,108,Credit,Branch,26-Jul-2025,09:41:49,574888.94,KES,4426.64,Airtime top-up,REF000000261,5931839.6
262,680,106,DEBIT,*966#,07/12/2024,16:27:58,1830401.44,GHS,120806.5,Salary payment,REF000000262,2950055.39
263,1869,115, Debit ,*966#,25/08/2025,04:16:40,1273097.06,USD,1273097.06,ATM withdrawal,REF000000263,9135196.76
264,1050,108,CREDIT,Mobile App,11/04/2023,21:49:18,205997.59,KES,1586.18,Merchant payment,REF000000264,6278562.56
265,1727,110,DEBIT,pos,2023-06-02,01:38:36,884863.96,ZAR,48667.52,Airtime top-up,REF000000265,6136473.61
266,361,103, Credit ,Internet Banking,2024-05-22,12:40:16,262703.37,NGN,162.88,Airtime top-up,REF000000266,4237286.5
267,1104,103,DEBIT,Internet Banking,15/12/2024,01:58:55,1533127.17,NGN,950.54,Standing order,REF000000267,715317.2
268,751,109,DEBIT,POS,14/01/2025,18:36:36,177643.23,KES,1367.85,ATM withdrawal,REF000000268,6785788.42
269,768,107,Credit,pos,14-Feb-2025,03:41:09,1987803.63,GHS,131195.04,Bill payment,REF000000269,9191331.32
270,607,111, Debit ,,25/04/2023,22:01:32,1544458.8,ZAR,84945.23,Bill payment,REF000000270,712085.46
271,1601,107,Debit,Internet Banking,05-May-2024,19:41:18,477680.67,GHS,31526.92,ATM withdrawal,REF000000271,8568970.5
272,1355,109, Credit ,Internet Banking,12/02/2023,06:44:46,1665577.86,KES,12824.95,Airtime top-up,REF000000272,734169.28
273,219,102,credit,POS Terminal,05/27/2023,12:19:40,304801.15,NGN,188.98,ATM withdrawal,REF000000273,2626495.83
274,1082,104,CREDIT,POS Terminal,10/31/2025,14:40:29,104172.77,NGN,64.59,Salary payment,REF000000274,4440040.83
275,1360,102,Credit,atm,2025-01-29,20:25:59,260725.97,NGN,161.65,Merchant payment,REF000000275,4047237.09
276,563,113,Debit,internet banking,02/19/2024,13:21:28,306268.74,EUR,330770.24,Cash deposit,REF000000276,526714.87
277,1612,101,Credit,mobile app,2025-10-02,15:32:39,1997493.91,NGN,1238.45,Standing order,REF000000277,9246173.46
278,1088,114, Debit ,,10-Oct-2025,05:44:41,382027.2,AED,103911.4,Bill payment,REF000000278,3888641.51
279,1758,109,Credit,Internet Banking,11-Aug-2023,11:17:17,215704.81,KES,1660.93,Fund transfer,REF000000279,4524288.93
280,1569,108,CREDIT,A.T.M,11/11/2023,12:51:09,1484861.72,KES,11433.44,Loan repayment,REF000000280,8032918.67
281,770,101,Debit,pos,03-Aug-2023,19:46:36,627657.89,NGN,389.15,Merchant payment,REF000000281,8522775.23
282,1189,102,Credit,POS,2025-10-08,11:41:21,1469281.56,NGN,910.95,POS purchase,REF000000282,9760211.07
283,977,104,Debit,POS Terminal,2024-04-11,21:13:41,597869.33,NGN,370.68,Loan repayment,REF000000283,8798708.21
284,1348,109, Credit ,A.T.M,2025-05-16,14:24:23,1261080.3,KES,9710.32,Salary payment,REF000000284,8017910.09
285,1713,112,debit,,03/30/2023,15:33:27,615730.33,GBP,781977.52,Cash deposit,REF000000285,6703581.64
286,1647,111,debit,POS,2025-08-08,00:22:07,1273180.82,ZAR,70024.95,Cash deposit,REF000000286,8974851.87
287,116,105,Credit,mobile app,05/13/2025,03:39:44,6091.46,NGN,3.78,Loan repayment,REF000000287,9862785.25
288,456,115, Credit ,*966#,16/12/2023,20:36:58,1656191.55,USD,1656191.55,Merchant payment,REF000000288,2870557.8
289,1840,103,Debit,POS Terminal,02/27/2025,05:25:58,1031475.13,NGN,639.51,Bill payment,REF000000289,889391.4
290,1630,112,Debit,atm,12/13/2024,21:16:48,1586520.27,GBP,2014880.74,Salary payment,REF000000290,4445285.39
291,977,104,DEBIT,Branch,2024-01-30,09:55:41,599922.66,NGN,371.95,POS purchase,REF000000291,5937558.02
292,1235,101, Debit ,atm,08-Feb-2025,10:43:36,1942409.52,NGN,1204.29,ATM withdrawal,REF000000292,6691648.52
293,1210,111,Debit,mobile app,2024-07-23,18:59:45,1657443.09,ZAR,91159.37,POS purchase,REF000000293,8438120.4
294,986,112,CREDIT,POS Terminal,13/04/2024,16:21:00,1294290.02,GBP,1643748.33,POS purchase,REF000000294,8957096.15
295,339,111,Credit,A.T.M,2024-12-16,20:58:07,1580719.89,ZAR,86939.59,Cash deposit,REF000000295,4346191.04
296,284,112,debit,Mobile App,08/02/2023,11:37:06,548140.64,GBP,696138.61,Loan repayment,REF000000296,9512693.59
297,166,115,CREDIT,A.T.M,15/04/2025,23:29:43,753187.37,USD,753187.37,Fund transfer,REF000000297,546867.53
298,597,102, Credit ,Mobile App,25-Apr-2024,00:49:05,2517.22,NGN,1.56,Fund transfer,REF000000298,3422305.27
299,829,112, Debit ,POS Terminal,14/09/2024,11:26:54,1284975.17,GBP,1631918.47,Merchant payment,REF000000299,8824168.04
300,1584,101,debit,ATM,13/10/2023,15:19:05,1529146.2,NGN,948.07,Loan repayment,REF000000300,5197000.91
301,1344,108,DEBIT,,02/13/2023,07:15:03,1224109.42,KES,9425.64,Loan repayment,REF000000301,7607807.87
302,403,104, Debit ,,29-Aug-2023,22:31:40,47340.31,NGN,29.35,POS purchase,REF000000302,8377113.92
303,1818,108,CREDIT,POS Terminal,11/15/2024,14:14:53,1670763.42,KES,12864.88,Bill payment,REF000000303,7760517.97
304,1907,108,credit,USSD,08/29/2024,17:38:00,1901903.09,KES,14644.65,Loan repayment,REF000000304,1490179.7
305,441,113,credit,,08/05/2023,03:22:55,112806.55,EUR,121831.07,Salary payment,REF000000305,4318875.32
306,266,104,CREDIT,POS Terminal,2025-03-24,07:27:54,1740191.73,NGN,1078.92,Standing order,REF000000306,586980.62
307,258,109,Debit,mobile app,02/09/2023,21:53:36,1279750.94,KES,9854.08,Standing order,REF000000307,4307986.43
308,442,104, Debit ,USSD,01-Aug-2023,13:28:02,1135645.29,NGN,704.1,Salary payment,REF000000308,5495492.21
309,599,111,Credit,ATM,2025-05-10,04:09:38,1725708.42,ZAR,94913.96,Cash deposit,REF000000309,6695645.47
310,1069,106, Credit ,pos,24-Nov-2025,22:30:28,1699100.3,GHS,112140.62,Bill payment,REF000000310,4553237.83
311,1360,102,Debit,pos,05/04/2025,17:43:27,1992467.19,NGN,1235.33,Cash deposit,REF000000311,1874773.17
312,1519,105,debit,pos,2024-04-24,01:36:45,880828.92,NGN,546.11,Merchant payment,REF000000312,8143920.58
313,1295,104,Credit,Mobile App,2024-12-27,03:51:12,1704125.61,NGN,1056.56,Merchant payment,REF000000313,8579095.93
314,1587,102,credit,pos,2023-06-29,10:24:28,1529552.87,NGN,948.32,Salary payment,REF000000314,5357479.74
315,1975,101,credit,USSD,12/31/2025,09:48:53,811726.65,NGN,503.27,Bill payment,REF000000315,4494353.93
316,923,106,Credit,USSD,2024-10-29,18:17:42,1279930.14,GHS,84475.39,POS purchase,REF000000316,3737628.23
317,1247,105,credit,USSD,04/16/2025,15:34:05,1592715.31,NGN,987.48,Standing order,REF000000317,628284.0
318,232,115,CREDIT,ATM,2025-11-15,22:15:24,1614394.46,USD,1614394.46,ATM withdrawal,REF000000318,9027139.72
319,1302,108,DEBIT,ATM,09-Apr-2023,13:46:19,563203.57,KES,4336.67,Fund transfer,REF000000319,6823856.77
320,1195,108,DEBIT,atm,13-May-2023,03:38:48,445866.39,KES,3433.17,Merchant payment,REF000000320,5597686.9
321,1933,111,CREDIT,ATM,2023-07-10,19:43:10,868312.97,ZAR,47757.21,Standing order,REF000000321,5005827.81
322,935,102,DEBIT,pos,13/04/2023,16:04:57,1922735.24,NGN,1192.1,POS purchase,REF000000322,4289564.42
323,1397,113, Credit ,,23/05/2025,03:06:30,1518600.55,EUR,1640088.59,Standing order,REF000000323,2783781.85
324,5,107,debit,Internet Banking,18/04/2025,01:35:01,684901.22,GHS,45203.48,Airtime top-up,REF000000324,2802025.52
325,1481,108,debit,*966#,24-Jan-2023,19:41:30,969312.62,KES,7463.71,Merchant payment,REF000000325,1767218.58
326,15,108, Debit ,A.T.M,03/10/2023,01:12:05,731317.66,KES,5631.15,Merchant payment,REF000000326,3476143.6
327,1221,101,Debit,Mobile App,06/10/2025,04:43:19,1221740.33,NGN,757.48,ATM withdrawal,REF000000327,6453034.44
328,218,115,debit,A.T.M,07-Jul-2024,16:59:13,362708.85,USD,362708.85,Standing order,REF000000328,5726315.58
329,178,110, Credit ,atm,01/21/2023,12:14:13,525083.77,ZAR,28879.61,Merchant payment,REF000000329,9193522.88
330,1061,112, Credit ,Mobile App,2025-08-27,17:20:36,612234.82,GBP,777538.22,Cash deposit,REF000000330,1723861.57
331,1349,108, Credit ,A.T.M,08-Jan-2025,08:12:44,556876.12,KES,4287.95,Bill payment,REF000000331,5226353.28
332,10,110, Debit ,internet banking,2023-08-29,10:41:54,678072.65,ZAR,37294.0,ATM withdrawal,REF000000332,7786989.48
333,1467,110,debit,POS Terminal,2025-01-29,06:39:34,1525736.74,ZAR,83915.52,Bill payment,REF000000333,1571784.41
334,446,105,Debit,POS,21-Aug-2025,00:32:48,431808.44,NGN,267.72,POS purchase,REF000000334,4628992.22
335,1956,109,DEBIT,POS,08-Dec-2023,04:43:45,441120.02,KES,3396.62,ATM withdrawal,REF000000335,6986992.55
336,209,102, Debit ,POS Terminal,23-Feb-2024,23:30:50,1152421.87,NGN,714.5,Loan repayment,REF000000336,1658639.18
337,15,108,DEBIT,,10/02/2025,07:23:01,25125.35,KES,193.47,Fund transfer,REF000000337,7713199.1
338,1574,111,DEBIT,ATM,2025-12-07,09:50:33,341796.75,ZAR,18798.82,Merchant payment,REF000000338,8579334.29
339,1184,101,Debit,*966#,23/11/2023,05:23:47,694924.29,NGN,430.85,Airtime top-up,REF000000339,5765824.82
340,1892,107,debit,,2025-07-14,13:56:48,314874.85,GHS,20781.74,Cash deposit,REF000000340,9517508.53
341,1581,104, Credit ,,21/03/2024,00:33:03,734696.91,NGN,455.51,Airtime top-up,REF000000341,4181233.25
342,1648,103,credit,A.T.M,2024-02-20,13:29:23,1698454.79,NGN,1053.04,Fund transfer,REF000000342,1980465.69
343,294,103,DEBIT,mobile app,2025-07-09,06:53:19,1534071.57,NGN,951.12,Merchant payment,REF000000343,9248807.85
344,1652,114,Debit,internet banking,16/02/2025,06:47:31,179954.32,AED,48947.58,Standing order,REF000000344,5371735.25
345,18,105, Credit ,Internet Banking,2025-12-11,22:54:21,496721.84,NGN,307.97,Standing order,REF000000345,5508015.78
346,162,103, Debit ,Branch,12/27/2023,20:50:49,446396.29,NGN,276.77,Fund transfer,REF000000346,4529556.09
347,1632,107,DEBIT,Branch,01/14/2025,20:31:50,1519452.89,GHS,100283.89,ATM withdrawal,REF000000347,3322420.16
348,345,112,Credit,Branch,02/11/2024,04:10:09,24543.47,GBP,31170.21,ATM withdrawal,REF000000348,7716333.18
349,1814,110, Debit ,A.T.M,09-Jun-2024,04:37:36,1374592.9,ZAR,75602.61,Bill payment,REF000000349,5178550.03
350,980,104,Credit,internet banking,03/06/2023,01:58:46,865329.29,NGN,536.5,Standing order,REF000000350,2630668.3
351,160,105, Credit ,internet banking,17/03/2023,21:54:33,399762.22,NGN,247.85,Airtime top-up,REF000000351,706961.64
352,317,111,debit,*966#,23/11/2025,00:19:44,371489.47,ZAR,20431.92,Merchant payment,REF000000352,7950130.5
353,231,113,debit,Mobile App,04/28/2023,13:41:12,1268137.55,EUR,1369588.55,Standing order,REF000000353,3331216.14
354,1422,111, Debit ,internet banking,04/30/2025,10:40:02,1373317.81,ZAR,75532.48,ATM withdrawal,REF000000354,734108.53
355,468,113,CREDIT,USSD,10/15/2024,17:33:34,1229097.0,EUR,1327424.76,Cash deposit,REF000000355,8895943.87
356,1657,115,CREDIT,mobile app,28/11/2025,00:33:04,183978.38,USD,183978.38,POS purchase,REF000000356,2824157.16
357,1625,106, Debit ,Internet Banking,12/24/2023,22:25:01,489351.34,GHS,32297.19,Salary payment,REF000000357,5076426.54
358,733,107,Debit,atm,01-Nov-2025,08:50:49,544354.25,GHS,35927.38,POS purchase,REF000000358,8404290.76
359,378,108,Credit,Branch,02/06/2025,15:54:26,425221.56,KES,3274.21,POS purchase,REF000000359,7151317.7
360,163,103,Credit,ATM,2025-10-29,09:14:32,1783868.79,NGN,1106.0,Standing order,REF000000360,9833753.08
361,1247,105, Credit ,A.T.M,26-Sep-2025,12:32:45,1574312.73,NGN,976.07,Cash deposit,REF000000361,1216171.4
362,1656,114,Debit,atm,2023-03-09,16:54:47,945311.93,AED,257124.84,Standing order,REF000000362,915869.28
363,1510,101,Debit,pos,2024-04-12,03:10:24,713931.72,NGN,442.64,Loan repayment,REF000000363,74693.71
364,125,115,credit,mobile app,09/26/2023,03:08:04,978897.9,USD,978897.9,Salary payment,REF000000364,3084891.99
365,1535,107,credit,,05/15/2024,15:54:20,1052002.69,GHS,69432.18,POS purchase,REF000000365,5331090.65
366,1337,104,credit,Mobile App,2023-12-08,13:13:01,1714142.36,NGN,1062.77,Fund transfer,REF000000366,1303752.13
367,992,112,CREDIT,internet banking,09/12/2023,02:35:56,1133073.86,GBP,1439003.8,Fund transfer,REF000000367,2253241.89
368,94,114,debit,A.T.M,2023-02-08,14:38:42,1677903.96,AED,456389.88,Bill payment,REF000000368,3970176.71
369,1394,112,Credit,USSD,12/14/2023,06:34:41,36500.67,GBP,46355.85,Merchant payment,REF000000369,9549943.59
370,384,110,DEBIT,Mobile App,2023-03-03,19:19:00,149961.18,ZAR,8247.86,Standing order,REF000000370,3875769.5
371,1888,115,Debit,atm,28/04/2024,01:59:29,990914.6,USD,990914.6,Salary payment,REF000000371,6328053.37
372,622,111,CREDIT,Mobile App,2025-01-16,22:45:36,1911870.84,ZAR,105152.9,Bill payment,REF000000372,6899250.96
373,1935,103, Debit ,*966#,12/19/2024,07:13:23,54931.2,NGN,34.06,Airtime top-up,REF000000373,4212708.14
374,715,112, Debit ,A.T.M,2023-05-20,09:53:53,1152595.56,GBP,1463796.36,Merchant payment,REF000000374,2443291.28
375,1917,108, Credit ,ATM,2025-01-13,23:21:06,414276.96,KES,3189.93,Standing order,REF000000375,3958663.93
376,442,104,Credit,POS Terminal,04/23/2023,09:00:30,619144.15,NGN,383.87,Standing order,REF000000376,6318030.29
377,922,113, Debit ,POS,29-Apr-2025,07:15:36,100250.51,EUR,108270.55,Cash deposit,REF000000377,9559423.95
378,795,111,debit,,11-Sep-2025,06:14:38,202807.77,ZAR,11154.43,Cash deposit,REF000000378,195309.57
379,26,103,Debit,POS Terminal,26-Feb-2023,03:25:09,1363488.45,NGN,845.36,Salary payment,REF000000379,926135.6
380,682,114,CREDIT,,05/31/2025,20:07:17,782961.61,AED,212965.56,Salary payment,REF000000380,2252264.5
381,564,107,DEBIT,Mobile App,28-Jan-2025,16:45:43,1452735.28,GHS,95880.53,ATM withdrawal,REF000000381,6428685.86
382,128,108,Credit,atm,2023-07-20,20:58:38,43002.45,KES,331.12,Salary payment,REF000000382,950128.22
383,762,104,credit,,2023-08-04,12:47:01,1686227.06,NGN,1045.46,Merchant payment,REF000000383,7656604.27
384,72,108, Credit ,Mobile App,23-Jul-2025,03:58:47,1156949.45,KES,8908.51,Merchant payment,REF000000384,4732130.75
385,775,103, Credit ,USSD,12-Feb-2023,12:06:56,783209.16,NGN,485.59,Airtime top-up,REF000000385,6736720.28
386,1977,105,debit,Mobile App,21-Nov-2025,06:46:38,1347899.61,NGN,835.7,Cash deposit,REF000000386,8797728.61
387,1899,111,Debit,A.T.M,10/19/2025,00:09:56,7489.14,ZAR,411.9,Salary payment,REF000000387,8284220.2
388,841,106,credit,pos,11/26/2024,09:31:24,1504285.05,GHS,99282.81,ATM withdrawal,REF000000388,7852164.3
389,1578,102,DEBIT,POS Terminal,2025-08-18,21:58:37,1871245.48,NGN,1160.17,Bill payment,REF000000389,645200.68
390,653,110,CREDIT,atm,14-Jan-2025,11:00:35,1921903.83,ZAR,105704.71,Standing order,REF000000390,8977435.8
391,936,103,DEBIT,atm,17-Dec-2024,15:12:20,849738.28,NGN,526.84,Merchant payment,REF000000391,6879586.93
392,1301,113,CREDIT,internet banking,06/04/2024,13:40:05,76523.21,EUR,82645.07,Cash deposit,REF000000392,9404178.26
393,577,113, Debit ,USSD,2024-10-24,20:33:07,528600.77,EUR,570888.83,ATM withdrawal,REF000000393,4420088.01
394,327,112,CREDIT,Branch,10/02/2024,00:28:18,225135.3,GBP,285921.83,Loan repayment,REF000000394,128528.53
395,378,108,credit,POS,01/13/2025,10:20:58,1831560.37,KES,14103.01,ATM withdrawal,REF000000395,7430284.13
396,985,111,debit,pos,05/12/2025,05:34:01,1815007.9,ZAR,99825.43,POS purchase,REF000000396,4918372.74
397,588,108,debit,Branch,2023-03-06,12:15:28,1228311.49,KES,9458.0,Cash deposit,REF000000397,2682352.22
398,360,108, Debit ,internet banking,21/08/2023,06:39:13,422967.87,KES,3256.85,POS purchase,REF000000398,263975.82
399,1999,109,credit,atm,02/12/2023,20:42:22,868416.93,KES,6686.81,Salary payment,REF000000399,7814630.07
400,839,104,Debit,Mobile App,06/08/2024,08:46:26,1673517.79,NGN,1037.58,ATM withdrawal,REF000000400,4635899.65
401,1782,107,DEBIT,POS Terminal,29/12/2024,05:21:57,95951.29,GHS,6332.79,Salary payment,REF000000401,7447044.14
402,167,115,Debit,ATM,09/18/2024,18:37:36,310907.84,USD,310907.84,Standing order,REF000000402,5789935.82
403,372,104,debit,Branch,19/11/2025,03:00:09,1042173.59,NGN,646.15,POS purchase,REF000000403,2509592.0
404,1155,106, Credit ,USSD,10-Nov-2023,21:21:09,22907.71,GHS,1511.91,Cash deposit,REF000000404,7612566.06
405,740,106,debit,atm,2023-08-30,18:50:54,1058428.64,GHS,69856.29,Cash deposit,REF000000405,8562641.11
406,1767,107,CREDIT,*966#,29-Mar-2023,06:00:27,978227.97,GHS,64563.05,Cash deposit,REF000000406,2250577.28
407,115,111,Debit,mobile app,09-Apr-2024,00:06:47,861816.36,ZAR,47399.9,Loan repayment,REF000000407,5925114.82
408,1519,105,Debit,A.T.M,2023-05-14,23:01:21,25897.49,NGN,16.06,Standing order,REF000000408,4582526.01
409,1318,108,DEBIT,ATM,25/12/2024,09:58:48,613417.46,KES,4723.31,Loan repayment,REF000000409,5911385.5
410,253,115,Credit,Internet Banking,09/25/2024,16:29:51,868258.9,USD,868258.9,ATM withdrawal,REF000000410,2457586.11
411,1683,115,Debit,internet banking,12-Oct-2024,13:31:27,1216762.53,USD,1216762.53,Airtime top-up,REF000000411,5632398.58
412,391,106,DEBIT,POS,04/17/2025,05:45:30,437270.94,GHS,28859.88,Merchant payment,REF000000412,7560704.0
413,413,111,credit,pos,2023-06-11,10:26:25,1529696.58,ZAR,84133.31,POS purchase,REF000000413,6852594.17
414,678,107,Credit,atm,2024-01-27,14:25:33,1303928.7,GHS,86059.29,Standing order,REF000000414,7801942.53
415,973,115,debit,Branch,2025-02-26,20:40:47,863192.8,USD,863192.8,POS purchase,REF000000415,5830548.39
